wilayah,jenis_wilayah,tahun,bulan,bulan_ke,tpt,persentase_penduduk_miskin,gini_ratio,ipg,rls,hls,inflasi_yoy,pendidikan_indeks_sederhana,kemiskinan_pengangguran_index,gender_pendidikan_index,is_bulan_awal_tahun,is_bulan_tengah_tahun,is_bulan_akhir_tahun
Kabupaten Sumedang,Kabupaten,2021,November,11,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,0,1
Kabupaten Sumedang,Kabupaten,2021,Desember,12,9.18,10.71,0.359,96.05,8.52,12.98,,10.75,19.89,53.4,0,0,1
Kabupaten Sumedang,Kabupaten,2022,Januari,1,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,1,0,0
Kabupaten Sumedang,Kabupaten,2022,Februari,2,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,1,0,0
Kabupaten Sumedang,Kabupaten,2022,Maret,3,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,1,0,0
Kabupaten Sumedang,Kabupaten,2022,April,4,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,1,0
Kabupaten Sumedang,Kabupaten,2022,Mei,5,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,1,0
Kabupaten Sumedang,Kabupaten,2022,Juni,6,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,1,0
Kabupaten Sumedang,Kabupaten,2022,Juli,7,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,1,0
Kabupaten Sumedang,Kabupaten,2022,Agustus,8,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,1,0
Kabupaten Sumedang,Kabupaten,2022,September,9,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,0,1
Kabupaten Sumedang,Kabupaten,2022,Oktober,10,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,0,1
Kabupaten Sumedang,Kabupaten,2022,November,11,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,0,1
Kabupaten Sumedang,Kabupaten,2022,Desember,12,7.72,10.14,0.394,95.99,8.72,12.99,,10.855,17.86,53.4225,0,0,1
Kabupaten Sumedang,Kabupaten,2023,Januari,1,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,1,0,0
Kabupaten Sumedang,Kabupaten,2023,Februari,2,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,1,0,0
Kabupaten Sumedang,Kabupaten,2023,Maret,3,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,1,0,0
Kabupaten Sumedang,Kabupaten,2023,April,4,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,1,0
Kabupaten Sumedang,Kabupaten,2023,Mei,5,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,1,0
Kabupaten Sumedang,Kabupaten,2023,Juni,6,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,1,0
Kabupaten Sumedang,Kabupaten,2023,Juli,7,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,1,0
Kabupaten Sumedang,Kabupaten,2023,Agustus,8,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,1,0
Kabupaten Sumedang,Kabupaten,2023,September,9,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,0,1
Kabupaten Sumedang,Kabupaten,2023,Oktober,10,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,0,1
Kabupaten Sumedang,Kabupaten,2023,November,11,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,0,1
Kabupaten Sumedang,Kabupaten,2023,Desember,12,6.94,9.36,0.366,96.13,8.73,13.01,,10.87,16.3,53.5,0,0,1
Kabupaten Sumedang,Kabupaten,2024,Januari,1,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,1,0,0
Kabupaten Sumedang,Kabupaten,2024,Februari,2,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,1,0,0
Kabupaten Sumedang,Kabupaten,2024,Maret,3,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,1,0,0
Kabupaten Sumedang,Kabupaten,2024,April,4,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,1,0
Kabupaten Sumedang,Kabupaten,2024,Mei,5,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,1,0
Kabupaten Sumedang,Kabupaten,2024,Juni,6,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,1,0
Kabupaten Sumedang,Kabupaten,2024,Juli,7,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,1,0
Kabupaten Sumedang,Kabupaten,2024,Agustus,8,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,1,0
Kabupaten Sumedang,Kabupaten,2024,September,9,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,0,1
Kabupaten Sumedang,Kabupaten,2024,Oktober,10,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,0,1
Kabupaten Sumedang,Kabupaten,2024,November,11,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,0,1
Kabupaten Sumedang,Kabupaten,2024,Desember,12,6.16,9.1,0.337,96.22,8.74,13.02,,10.88,15.26,53.55,0,0,1
Kabupaten Sumedang,Kabupaten,2025,Januari,1,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,1,0,0
Kabupaten Sumedang,Kabupaten,2025,Februari,2,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,1,0,0
Kabupaten Sumedang,Kabupaten,2025,Maret,3,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,1,0,0
Kabupaten Sumedang,Kabupaten,2025,April,4,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,1,0
Kabupaten Sumedang,Kabupaten,2025,Mei,5,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,1,0
Kabupaten Sumedang,Kabupaten,2025,Juni,6,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,1,0
Kabupaten Sumedang,Kabupaten,2025,Juli,7,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,1,0
Kabupaten Sumedang,Kabupaten,2025,Agustus,8,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,1,0
Kabupaten Sumedang,Kabupaten,2025,September,9,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,0,1
Kabupaten Sumedang,Kabupaten,2025,Oktober,10,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,0,1
Kabupaten Sumedang,Kabupaten,2025,November,11,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,0,1
Kabupaten Sumedang,Kabupaten,2025,Desember,12,,8.81,0.377,96.19,8.92,13.21,,11.065,,53.6275,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2021,Januari,1,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2021,Februari,2,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2021,Maret,3,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2021,April,4,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2021,Mei,5,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2021,Juni,6,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2021,Juli,7,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2021,Agustus,8,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2021,September,9,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2021,Oktober,10,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2021,November,11,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2021,Desember,12,6.16,11.15,0.378,86.65,7.48,12.54,,10.01,17.310000000000002,48.330000000000005,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2022,Januari,1,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2022,Februari,2,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2022,Maret,3,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2022,April,4,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2022,Mei,5,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2022,Juni,6,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2022,Juli,7,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2022,Agustus,8,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2022,September,9,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2022,Oktober,10,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2022,November,11,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2022,Desember,12,4.17,10.73,0.378,87.01,7.73,12.59,,10.16,14.9,48.585,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2023,Januari,1,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2023,Februari,2,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2023,Maret,3,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2023,April,4,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2023,Mei,5,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2023,Juni,6,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2023,Juli,7,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2023,Agustus,8,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2023,September,9,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2023,Oktober,10,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2023,November,11,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2023,Desember,12,3.89,10.28,0.404,87.47,7.96,12.63,,10.295,14.17,48.8825,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2024,Januari,1,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2024,Februari,2,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2024,Maret,3,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2024,April,4,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2024,Mei,5,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2024,Juni,6,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2024,Juli,7,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2024,Agustus,8,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2024,September,9,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2024,Oktober,10,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2024,November,11,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2024,Desember,12,3.74,10.23,0.363,87.64,7.97,12.64,,10.305,13.97,48.9725,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2025,Januari,1,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2025,Februari,2,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2025,Maret,3,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,1,0,0
Kabupaten Tasikmalaya,Kabupaten,2025,April,4,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2025,Mei,5,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2025,Juni,6,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2025,Juli,7,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2025,Agustus,8,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,1,0
Kabupaten Tasikmalaya,Kabupaten,2025,September,9,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2025,Oktober,10,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2025,November,11,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,0,1
Kabupaten Tasikmalaya,Kabupaten,2025,Desember,12,,10.15,0.363,87.9,7.98,12.92,,10.45,,49.175,0,0,1
Kota Bandung,Kota,2021,Januari,1,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,1,0,0
Kota Bandung,Kota,2021,Februari,2,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,1,0,0
Kota Bandung,Kota,2021,Maret,3,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,1,0,0
Kota Bandung,Kota,2021,April,4,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,1,0
Kota Bandung,Kota,2021,Mei,5,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,1,0
Kota Bandung,Kota,2021,Juni,6,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,1,0
Kota Bandung,Kota,2021,Juli,7,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,1,0
Kota Bandung,Kota,2021,Agustus,8,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,1,0
Kota Bandung,Kota,2021,September,9,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,0,1
Kota Bandung,Kota,2021,Oktober,10,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,0,1
Kota Bandung,Kota,2021,November,11,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,0,1
Kota Bandung,Kota,2021,Desember,12,11.46,4.37,0.427,95.34,10.99,14.21,,12.6,15.830000000000002,53.97,0,0,1
Kota Bandung,Kota,2022,Januari,1,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,1,0,0
Kota Bandung,Kota,2022,Februari,2,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,1,0,0
Kota Bandung,Kota,2022,Maret,3,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,1,0,0
Kota Bandung,Kota,2022,April,4,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,1,0
Kota Bandung,Kota,2022,Mei,5,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,1,0
Kota Bandung,Kota,2022,Juni,6,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,1,0
Kota Bandung,Kota,2022,Juli,7,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,1,0
Kota Bandung,Kota,2022,Agustus,8,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,1,0
Kota Bandung,Kota,2022,September,9,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,0,1
Kota Bandung,Kota,2022,Oktober,10,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,0,1
Kota Bandung,Kota,2022,November,11,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,0,1
Kota Bandung,Kota,2022,Desember,12,9.55,4.25,0.459,95.39,11.0,14.23,,12.615,13.8,54.0025,0,0,1
Kota Bandung,Kota,2023,Januari,1,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,1,0,0
Kota Bandung,Kota,2023,Februari,2,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,1,0,0
Kota Bandung,Kota,2023,Maret,3,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,1,0,0
Kota Bandung,Kota,2023,April,4,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,1,0
Kota Bandung,Kota,2023,Mei,5,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,1,0
Kota Bandung,Kota,2023,Juni,6,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,1,0
Kota Bandung,Kota,2023,Juli,7,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,1,0
Kota Bandung,Kota,2023,Agustus,8,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,1,0
Kota Bandung,Kota,2023,September,9,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,0,1
Kota Bandung,Kota,2023,Oktober,10,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,0,1
Kota Bandung,Kota,2023,November,11,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,0,1
Kota Bandung,Kota,2023,Desember,12,8.83,3.96,0.459,95.24,11.06,14.24,,12.65,12.79,53.945,0,0,1
Kota Bandung,Kota,2024,Januari,1,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,1,0,0
Kota Bandung,Kota,2024,Februari,2,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,1,0,0
Kota Bandung,Kota,2024,Maret,3,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,1,0,0
Kota Bandung,Kota,2024,April,4,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,1,0
Kota Bandung,Kota,2024,Mei,5,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,1,0
Kota Bandung,Kota,2024,Juni,6,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,1,0
Kota Bandung,Kota,2024,Juli,7,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,1,0
Kota Bandung,Kota,2024,Agustus,8,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,1,0
Kota Bandung,Kota,2024,September,9,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,0,1
Kota Bandung,Kota,2024,Oktober,10,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,0,1
Kota Bandung,Kota,2024,November,11,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,0,1
Kota Bandung,Kota,2024,Desember,12,7.4,3.87,0.44,95.38,11.07,14.25,,12.66,11.27,54.02,0,0,1
Kota Bandung,Kota,2025,Januari,1,,3.78,0.42,95.9,11.41,14.27,,12.84,,54.370000000000005,1,0,0
Kota Bandung,Kota,2025,Februari,2,,3.78,0.42,95.9,11.41,14.27,-0.5,12.84,,54.370000000000005,1,0,0
Kota Bandung,Kota,2025,Maret,3,,3.78,0.42,95.9,11.41,14.27,0.62,12.84,,54.370000000000005,1,0,0
Kota Bandung,Kota,2025,April,4,,3.78,0.42,95.9,11.41,14.27,1.46,12.84,,54.370000000000005,0,1,0
Kota Bandung,Kota,2025,Mei,5,,3.78,0.42,95.9,11.41,14.27,1.16,12.84,,54.370000000000005,0,1,0
Kota Bandung,Kota,2025,Juni,6,,3.78,0.42,95.9,11.41,14.27,1.46,12.84,,54.370000000000005,0,1,0
Kota Bandung,Kota,2025,Juli,7,,3.78,0.42,95.9,11.41,14.27,1.96,12.84,,54.370000000000005,0,1,0
Kota Bandung,Kota,2025,Agustus,8,,3.78,0.42,95.9,11.41,14.27,1.69,12.84,,54.370000000000005,0,1,0
Kota Bandung,Kota,2025,September,9,,3.78,0.42,95.9,11.41,14.27,2.1,12.84,,54.370000000000005,0,0,1
Kota Bandung,Kota,2025,Oktober,10,,3.78,0.42,95.9,11.41,14.27,2.53,12.84,,54.370000000000005,0,0,1
Kota Bandung,Kota,2025,November,11,,3.78,0.42,95.9,11.41,14.27,2.57,12.84,,54.370000000000005,0,0,1
Kota Bandung,Kota,2025,Desember,12,,3.78,0.42,95.9,11.41,14.27,2.69,12.84,,54.370000000000005,0,0,1
Kota Banjar,Kota,2021,Januari,1,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,1,0,0
Kota Banjar,Kota,2021,Februari,2,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,1,0,0
Kota Banjar,Kota,2021,Maret,3,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,1,0,0
Kota Banjar,Kota,2021,April,4,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,1,0
Kota Banjar,Kota,2021,Mei,5,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,1,0
Kota Banjar,Kota,2021,Juni,6,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,1,0
Kota Banjar,Kota,2021,Juli,7,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,1,0
Kota Banjar,Kota,2021,Agustus,8,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,1,0
Kota Banjar,Kota,2021,September,9,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,0,1
Kota Banjar,Kota,2021,Oktober,10,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,0,1
Kota Banjar,Kota,2021,November,11,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,0,1
Kota Banjar,Kota,2021,Desember,12,6.09,7.11,0.341,87.68,8.77,13.24,,11.005,13.2,49.3425,0,0,1
Kota Banjar,Kota,2022,Januari,1,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,1,0,0
Kota Banjar,Kota,2022,Februari,2,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,1,0,0
Kota Banjar,Kota,2022,Maret,3,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,1,0,0
Kota Banjar,Kota,2022,April,4,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,1,0
Kota Banjar,Kota,2022,Mei,5,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,1,0
Kota Banjar,Kota,2022,Juni,6,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,1,0
Kota Banjar,Kota,2022,Juli,7,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,1,0
Kota Banjar,Kota,2022,Agustus,8,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,1,0
Kota Banjar,Kota,2022,September,9,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,0,1
Kota Banjar,Kota,2022,Oktober,10,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,0,1
Kota Banjar,Kota,2022,November,11,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,0,1
Kota Banjar,Kota,2022,Desember,12,5.53,6.73,0.362,88.39,8.78,13.25,,11.015,12.260000000000002,49.7025,0,0,1
Kota Banjar,Kota,2023,Januari,1,5.43,6.14,0.337,88.62,8.79,13.27,,11.03,11.57,49.825,1,0,0
Kota Banjar,Kota,2023,Februari,2,5.43,6.14,0.337,88.62,8.79,13.27,,11.03,11.57,49.825,1,0,0
Kota Banjar,Kota,2023,Maret,3,5.43,6.14,0.337,88.62,8.79,13.27,,11.03,11.57,49.825,1,0,0
Kota Banjar,Kota,2023,April,4,5.43,6.14,0.337,88.62,8.79,13.27,,11.03,11.57,49.825,0,1,0
Kota Banjar,Kota,2023,Mei,5,5.43,6.14,0.337,88.62,8.79,13.27,,11.03,11.57,49.825,0,1,0
Kota Banjar,Kota,2023,Juni,6,5.43,6.14,0.337,88.62,8.79,13.27,,11.03,11.57,49.825,0,1,0
